timestamp,visits,player_count
2026-02-17T10:00:23.334300Z,1490865514,3398
2026-02-17T10:10:22.873003Z,1490868649,3388
2026-02-17T10:20:25.117065Z,1490871602,3403
2026-02-17T10:30:22.733845Z,1490874366,3403
2026-02-17T10:40:20.106584Z,1490877099,3436
2026-02-17T10:50:24.007128Z,1490879732,3501
2026-02-17T11:00:21.551787Z,1490882718,3617
2026-02-17T11:10:21.285888Z,1490886431,3646
2026-02-17T11:20:20.563874Z,1490889538,3679
2026-02-17T11:30:18.780598Z,1490892767,3744
2026-02-17T11:40:19.687049Z,1490895919,3867
2026-02-17T11:50:21.335804Z,1490899352,3924
2026-02-17T12:00:16.601081Z,1490902684,4006
2026-02-17T12:10:17.719158Z,1490906798,4155
2026-02-17T12:20:16.836899Z,1490910669,4306
2026-02-17T12:30:16.033323Z,1490914450,4350
2026-02-17T12:40:14.644360Z,1490918209,4420
2026-02-17T12:50:15.887110Z,1490922180,4593
2026-02-17T13:00:17.593341Z,1490926533,4805
2026-02-17T13:10:17.048634Z,1490931365,4869
2026-02-17T13:20:16.569270Z,1490935889,4990
2026-02-17T13:30:14.966154Z,1490940251,5129
2026-02-17T13:40:15.097863Z,1490944497,5230
2026-02-17T13:50:17.184558Z,1490949113,5354
2026-02-17T14:00:17.202273Z,1490953757,5544
2026-02-17T14:10:17.221672Z,1490958603,5594
2026-02-17T14:20:14.639231Z,1490963525,5669
2026-02-17T14:30:18.444514Z,1490968304,5709
2026-02-17T14:40:17.946609Z,1490972917,5747
2026-02-17T14:50:15.802091Z,1490977665,5909
2026-02-17T15:00:18.978393Z,1490982530,6014
2026-02-17T15:10:00.00Z,NaN,NaN
2026-02-17T15:20:17.294794Z,1490994789,6179
2026-02-17T15:30:15.997856Z,1490999999,6278
2026-02-17T15:40:17.843536Z,1491005202,6446
2026-02-17T15:50:19.226376Z,1491010544,6463
2026-02-17T16:00:19.623835Z,1491016200,6566
2026-02-17T16:10:17.258451Z,1491021805,6754
2026-02-17T16:20:17.929346Z,1491027488,6800
2026-02-17T16:30:17.558262Z,1491032937,6857
2026-02-17T16:40:18.575145Z,1491038695,6932
2026-02-17T16:50:19.388819Z,1491044443,6939
2026-02-17T17:00:20.649592Z,1491050286,7097
2026-02-17T17:10:16.789649Z,1491055839,7162
2026-02-17T17:20:19.456270Z,1491063285,6934
2026-02-17T17:30:19.972330Z,1491069601,6881
2026-02-17T17:40:16.982020Z,1491075699,6897
2026-02-17T17:50:17.106081Z,1491082101,6927
2026-02-17T18:00:18.744255Z,1491088143,7159
2026-02-17T18:10:19.389315Z,1491095573,7278
2026-02-17T18:20:19.128020Z,1491101615,7278
2026-02-17T18:30:18.298724Z,1491107730,7317
2026-02-17T18:40:19.761714Z,1491113708,7287
2026-02-17T18:50:18.977155Z,1491119551,7409
2026-02-17T19:00:20.237797Z,1491124866,7464
2026-02-17T19:10:15.168644Z,1491132992,7211
2026-02-17T19:20:16.511621Z,1491139492,7071
2026-02-17T19:30:18.748425Z,1491145963,7078
2026-02-17T19:40:16.748870Z,1491152639,7168
2026-02-17T19:50:16.857085Z,1491158964,7248
2026-02-17T20:00:18.621264Z,1491165353,7513
2026-02-17T20:10:18.275397Z,1491174031,7557
2026-02-17T20:20:17.292945Z,1491181052,7630
2026-02-17T20:30:18.677025Z,1491187737,7711
2026-02-17T20:40:16.716404Z,1491194853,7813
2026-02-17T20:50:17.012941Z,1491201958,7798
2026-02-17T21:00:17.802495Z,1491208777,7906
2026-02-17T21:10:16.478235Z,1491218487,7874
2026-02-17T21:20:16.963385Z,1491225128,7871
2026-02-17T21:30:17.892092Z,1491231769,7853
2026-02-17T21:40:16.399963Z,1491238854,7896
2026-02-17T21:50:15.850585Z,1491245729,7968
2026-02-17T22:00:18.249980Z,1491252724,8030
2026-02-17T22:10:16.521320Z,1491261255,8018
2026-02-17T22:20:17.129842Z,1491268198,8000
2026-02-17T22:30:14.781264Z,1491275212,8013
2026-02-17T22:40:17.268616Z,1491281681,7929
2026-02-17T22:50:33.740602Z,1491288499,7924
2026-02-17T23:00:15.492072Z,1491295573,8006
2026-02-17T23:10:17.443949Z,1491305441,7816
2026-02-17T23:20:15.987569Z,1491312114,7706
2026-02-17T23:30:16.864997Z,1491319393,7589
2026-02-17T23:40:15.843700Z,1491326325,7552
2026-02-17T23:50:15.150375Z,1491332860,7539
2026-02-18T00:00:14.644282Z,1491339048,7578
2026-02-18T00:10:15.769083Z,1491347653,7536
2026-02-18T00:20:18.195955Z,1491353767,7395
2026-02-18T00:30:15.239538Z,1491360846,7477
2026-02-18T00:40:14.867221Z,1491366905,7433
2026-02-18T00:50:16.306161Z,1491373641,7350
2026-02-18T01:00:16.848040Z,1491380127,7208
2026-02-18T01:10:17.353578Z,1491389926,6667
2026-02-18T01:20:16.066098Z,1491395909,6864
2026-02-18T01:30:14.347493Z,1491402009,6924
2026-02-18T01:40:15.817894Z,1491407715,7037
2026-02-18T01:50:17.438487Z,1491413744,7100
2026-02-18T02:00:16.878102Z,1491419825,7201
2026-02-18T02:10:59.926674Z,1491428253,7137
2026-02-18T02:20:58.991060Z,1491433926,7020
2026-02-18T02:30:59.485377Z,1491439643,6947
2026-02-18T02:40:58.520128Z,1491445277,6884
2026-02-18T02:50:59.810691Z,1491450665,6707
2026-02-18T03:00:58.889792Z,1491455661,6676
2026-02-18T03:10:59.234633Z,1491461831,6594
2026-02-18T03:20:58.781562Z,1491466988,6432
2026-02-18T03:30:58.615770Z,1491472256,6357
2026-02-18T03:40:59.045018Z,1491477149,6235
2026-02-18T03:51:05.031663Z,1491482078,6169
2026-02-18T04:00:58.273595Z,1491486959,6041
2026-02-18T04:10:56.220716Z,1491492246,5794
2026-02-18T04:20:59.010091Z,1491496643,5722
2026-02-18T04:30:57.682517Z,1491501029,5545
2026-02-18T04:41:04.821987Z,1491505364,5366
2026-02-18T04:51:10.211461Z,1491509393,5232
2026-02-18T05:01:01.499080Z,1491513465,5135
2026-02-18T05:11:01.173580Z,1491518386,5003
2026-02-18T05:20:58.779425Z,1491521889,4783
2026-02-18T05:31:00.083986Z,1491525547,4617
2026-02-18T05:41:01.989656Z,1491529158,4506
2026-02-18T05:51:00.034031Z,1491532814,4396
2026-02-18T06:01:01.571432Z,1491536206,4358
2026-02-18T06:11:00.296811Z,1491539889,4187
2026-02-18T06:20:57.754012Z,1491543035,4064
2026-02-18T06:31:02.515706Z,1491546289,3967
2026-02-18T06:40:58.854242Z,1491549055,3871
2026-02-18T06:50:59.278848Z,1491552263,3804
2026-02-18T07:00:59.767360Z,1491555150,3814
2026-02-18T07:10:58.232374Z,1491558274,3729
2026-02-18T07:20:58.766173Z,1491561058,3572
2026-02-18T07:30:59.600270Z,1491563648,3446
2026-02-18T07:40:56.507386Z,1491566443,3433
2026-02-18T07:50:59.451328Z,1491568951,3372
2026-02-18T08:00:58.187484Z,1491571833,3322
2026-02-18T08:10:56.932578Z,1491574859,3251
2026-02-18T08:21:00.860744Z,1491577397,3236
2026-02-18T08:31:00.883042Z,1491579901,3162
2026-02-18T08:41:01.282956Z,1491582317,3119
2026-02-18T08:50:59.558664Z,1491584727,3108
2026-02-18T09:01:05.354958Z,1491587091,3102
2026-02-18T09:11:05.919488Z,1491590042,3115
2026-02-18T09:21:06.153357Z,1491592576,3087
2026-02-18T09:31:04.267674Z,1491595024,3094
2026-02-18T09:41:05.734991Z,1491597483,3079
2026-02-18T09:51:06.023687Z,1491600201,3130
2026-02-18T10:01:05.948270Z,1491602813,3181
2026-02-18T10:11:05.604743Z,1491605554,3258
2026-02-18T10:21:04.745352Z,1491608043,3256
2026-02-18T10:31:06.955262Z,1491610429,3237
2026-02-18T10:41:06.448756Z,1491613232,3301
2026-02-18T10:51:03.528530Z,1491615878,3428
2026-02-18T11:01:07.920239Z,1491618839,3405
2026-02-18T11:11:05.556173Z,1491622029,3568
2026-02-18T11:21:07.450212Z,1491624806,3595
2026-02-18T11:31:08.744391Z,1491627691,3650
2026-02-18T11:41:05.596511Z,1491630426,3667
2026-02-18T11:51:06.008708Z,1491633521,3825
2026-02-18T12:01:09.102582Z,1491636793,3913
2026-02-18T12:11:05.624205Z,1491640395,3987
2026-02-18T12:21:06.650698Z,1491643722,4042
2026-02-18T12:31:06.764253Z,1491647091,4131
2026-02-18T12:41:05.560471Z,1491650590,4241
2026-02-18T12:51:06.210714Z,1491654148,4378
2026-02-18T13:01:08.248849Z,1491657861,4573
2026-02-18T13:11:06.291378Z,1491661801,4750
2026-02-18T13:21:06.412648Z,1491665649,4826
2026-02-18T13:31:07.316332Z,1491669426,4916
2026-02-18T13:41:06.144637Z,1491673463,5078
2026-02-18T13:51:05.678927Z,1491677862,5250
2026-02-18T14:01:14.621111Z,1491682395,5350
2026-02-18T14:11:07.503697Z,1491687369,5545
2026-02-18T14:21:06.464567Z,1491691729,5612
2026-02-18T14:31:06.119697Z,1491696209,5728
2026-02-18T14:41:08.015147Z,1491700758,5891
2026-02-18T14:51:08.909865Z,1491705355,5958
2026-02-18T15:01:08.259197Z,1491710031,6029
2026-02-18T15:11:06.607423Z,1491716814,5949
2026-02-18T15:21:07.252087Z,1491721862,6031
2026-02-18T15:31:08.747229Z,1491726591,6161
2026-02-18T15:41:08.712636Z,1491731777,6269
2026-02-18T15:51:06.977917Z,1491736496,6345
2026-02-18T16:01:13.406901Z,1491741476,6488
2026-02-18T16:11:07.543655Z,1491747128,6456
2026-02-18T16:21:06.371998Z,1491752462,6490
2026-02-18T16:31:07.654519Z,1491757423,6565
2026-02-18T16:41:06.976884Z,1491762850,6701
2026-02-18T16:51:06.142684Z,1491768182,6761
2026-02-18T17:01:09.874131Z,1491773876,6968
2026-02-18T17:11:07.145288Z,1491779759,6927
2026-02-18T17:21:07.530443Z,1491785061,6907
2026-02-18T17:31:14.579877Z,1491790583,6918
2026-02-18T17:41:07.410554Z,1491795810,6876
2026-02-18T17:51:07.633146Z,1491801364,6848
2026-02-18T18:01:22.492368Z,1491807040,7053
2026-02-18T18:11:07.967888Z,1491813956,7146
2026-02-18T18:21:07.501720Z,1491819783,7176
2026-02-18T18:31:07.961369Z,1491825663,7278
2026-02-18T18:41:08.260674Z,1491831394,7302
2026-02-18T18:51:05.519435Z,1491837139,7362
2026-02-18T19:01:15.017191Z,1491843190,7410
2026-02-18T19:11:06.442383Z,1491849625,7397
2026-02-18T19:21:09.441797Z,1491856116,7430
2026-02-18T19:31:33.412797Z,1491862263,7502
2026-02-18T19:41:19.309808Z,1491868240,7619
2026-02-18T19:51:06.930982Z,1491874174,7755
2026-02-18T20:01:08.368395Z,1491881028,8014
2026-02-18T20:11:08.599977Z,1491888072,8140
2026-02-18T20:21:21.251220Z,1491894034,8069
2026-02-18T20:31:07.946631Z,1491900483,8001
2026-02-18T20:41:06.660238Z,1491906650,8024
2026-02-18T20:51:04.152841Z,1491912414,8076
2026-02-18T21:01:28.219649Z,1491919655,8207
2026-02-18T21:11:20.134100Z,1491927842,8045
2026-02-18T21:21:05.508964Z,1491933856,8098
2026-02-18T21:31:05.351876Z,1491940075,7978
2026-02-18T21:41:04.473273Z,1491946391,7971
2026-02-18T21:51:12.862453Z,1491952778,8086
2026-02-18T22:01:05.257577Z,1491959349,8237
2026-02-18T22:11:06.983150Z,1491967236,8200
2026-02-18T22:21:05.363239Z,1491973648,8070
2026-02-18T22:31:18.848623Z,1491979979,8087
2026-02-18T22:41:06.310710Z,1491986207,8087
2026-02-18T22:51:16.121011Z,1491992882,8103
2026-02-18T23:01:05.971011Z,1491999718,8377
2026-02-18T23:11:10.456094Z,1492009082,8413
2026-02-18T23:20:56.045857Z,1492015391,8256
2026-02-18T23:30:56.271946Z,1492021698,8121
2026-02-18T23:40:56.691000Z,1492027902,8053
2026-02-18T23:50:55.478892Z,1492034030,8090
2026-02-19T00:01:00.439727Z,1492040698,7983
2026-02-19T00:10:53.696410Z,1492048592,8053
2026-02-19T00:20:55.939084Z,1492054944,7976
2026-02-19T00:30:57.767926Z,1492061084,7962
2026-02-19T00:40:54.780408Z,1492067336,7984
2026-02-19T00:50:54.586576Z,1492073594,7887
2026-02-19T01:00:55.960718Z,1492080149,8017
2026-02-19T01:10:54.741067Z,1492087463,7806
2026-02-19T01:20:55.955310Z,1492093580,7769
2026-02-19T01:31:00.135158Z,1492099797,7764
2026-02-19T01:40:56.790114Z,1492105722,7639
2026-02-19T01:50:58.100168Z,1492112146,7667
2026-02-19T02:01:02.442128Z,1492119251,7400
2026-02-19T02:10:57.358900Z,1492133534,7416
2026-02-19T02:20:58.407955Z,1492139540,7285
2026-02-19T02:30:58.902777Z,1492145084,7168
2026-02-19T02:40:57.969981Z,1492150845,7176
2026-02-19T02:50:58.142243Z,1492156460,7044
2026-02-19T03:01:03.150732Z,1492162286,7116
2026-02-19T03:10:58.853043Z,1492170802,6776
2026-02-19T03:20:59.733265Z,1492176068,6631
2026-02-19T03:31:04.636844Z,1492180909,6479
2026-02-19T03:40:59.432986Z,1492185964,6313
2026-02-19T03:51:00.977755Z,1492190586,6164
2026-02-19T04:01:06.592138Z,1492195999,6068
2026-02-19T04:10:59.483485Z,1492201297,5939
2026-02-19T04:21:00.091690Z,1492205912,5674
2026-02-19T04:31:02.852503Z,1492210332,5564
2026-02-19T04:41:00.240152Z,1492214646,5450
2026-02-19T04:50:57.929870Z,1492219069,5317
2026-02-19T05:01:09.030062Z,1492223857,5453
2026-02-19T05:10:58.783822Z,1492231035,5347
2026-02-19T05:20:58.637037Z,1492234910,5131
2026-02-19T05:31:03.242133Z,1492238744,4988
2026-02-19T05:40:59.787896Z,1492242458,4798
2026-02-19T05:50:57.696564Z,1492246193,4672
2026-02-19T06:00:43.012982Z,1492249751,4662
2026-02-19T06:10:44.746880Z,1492254416,4521
2026-02-19T06:20:46.228547Z,1492257924,4348
2026-02-19T06:30:44.682192Z,1492261303,4207
2026-02-19T06:40:44.657582Z,1492264614,4097
2026-02-19T06:50:44.940048Z,1492267753,3973
2026-02-19T07:00:43.800065Z,1492270934,3929
2026-02-19T07:10:43.797315Z,1492274487,3816
2026-02-19T07:20:42.988689Z,1492277614,3733
2026-02-19T07:30:46.406139Z,1492280574,3645
2026-02-19T07:40:45.844106Z,1492283367,3612
2026-02-19T07:50:42.796430Z,1492286263,3548
2026-02-19T08:00:45.394874Z,1492289348,3627
2026-02-19T08:10:42.776912Z,1492294661,3655
2026-02-19T08:20:45.149176Z,1492297284,3602
2026-02-19T08:30:46.807586Z,1492300181,3487
2026-02-19T08:40:43.673308Z,1492302805,3412
2026-02-19T08:50:42.650450Z,1492305501,3307
2026-02-19T09:00:45.698974Z,1492308187,3280
2026-02-19T09:10:44.850971Z,1492311523,3254
2026-02-19T09:20:45.535781Z,1492314152,3227
2026-02-19T09:30:46.123485Z,1492317009,3244
2026-02-19T09:40:45.141353Z,1492319705,3276
2026-02-19T09:50:44.278693Z,1492322309,3238
2026-02-19T10:00:45.515361Z,1492325041,3287
2026-02-19T10:10:42.904310Z,1492327839,3321
2026-02-19T10:20:46.452699Z,1492330667,3369
2026-02-19T10:30:44.700018Z,1492333470,3415
2026-02-19T10:40:44.724284Z,1492336383,3495
2026-02-19T10:50:46.654428Z,1492339452,3626
2026-02-19T11:00:46.239622Z,1492342584,3734
2026-02-19T11:10:42.938380Z,1492346283,3848
2026-02-19T11:20:44.931664Z,1492348900,3808
2026-02-19T11:30:46.506075Z,1492352394,3853
2026-02-19T11:40:46.087951Z,1492355417,3850
2026-02-19T11:50:44.767278Z,1492358418,3940
2026-02-19T12:00:47.280719Z,1492361519,4083
2026-02-19T12:10:45.574685Z,1492366220,4092
2026-02-19T12:20:48.672553Z,1492369635,4229
2026-02-19T12:30:48.444954Z,1492372929,4400
2026-02-19T12:40:48.116641Z,1492376328,4440
2026-02-19T12:50:51.381672Z,1492379735,4578
2026-02-19T13:00:54.597720Z,1492383397,4767
2026-02-19T13:10:52.562234Z,1492387539,4872
2026-02-19T13:20:56.312017Z,1492391712,4932
2026-02-19T13:30:54.152601Z,1492395701,5006
2026-02-19T13:40:52.440843Z,1492399705,5084
2026-02-19T13:50:55.294136Z,1492403706,5308
2026-02-19T14:00:53.502860Z,1492408645,5598
2026-02-19T14:10:53.779657Z,1492413708,5813
2026-02-19T14:20:55.070327Z,1492418385,5842
2026-02-19T14:31:01.531720Z,1492422898,5925
2026-02-19T14:40:53.387287Z,1492427554,6006
2026-02-19T14:50:58.159575Z,1492432154,6105
2026-02-19T15:00:59.255090Z,1492436741,6273
2026-02-19T15:11:01.768891Z,1492444087,6281
2026-02-19T15:20:54.146432Z,1492448823,6334
2026-02-19T15:31:00.995130Z,1492453756,6322
2026-02-19T15:40:52.556173Z,1492458563,6430
2026-02-19T15:50:54.179064Z,1492463631,6470
2026-02-19T16:01:04.216269Z,1492469141,6616
2026-02-19T16:10:55.777229Z,1492474334,6700
2026-02-19T16:20:55.004364Z,1492479668,6749
2026-02-19T16:30:59.055710Z,1492485111,6763
2026-02-19T16:40:55.050718Z,1492490542,6859
2026-02-19T16:50:59.100575Z,1492496029,6991
2026-02-19T17:01:02.525387Z,1492502443,7126
2026-02-19T17:10:55.786866Z,1492509551,7252
2026-02-19T17:20:54.405799Z,1492515364,7081
2026-02-19T17:31:00.013835Z,1492521049,7055
2026-02-19T17:40:56.757914Z,1492526246,7034
2026-02-19T17:50:54.979752Z,1492532144,7055
2026-02-19T18:01:09.843182Z,1492538194,7316
2026-02-19T18:10:59.475150Z,1492546453,7231
2026-02-19T18:20:56.420124Z,1492552157,7317
2026-02-19T18:30:57.678524Z,1492557976,7386
2026-02-19T18:40:55.699180Z,1492563978,7525
2026-02-19T18:50:56.710185Z,1492569748,7511
2026-02-19T19:01:02.543421Z,1492575679,7610
2026-02-19T19:10:57.036155Z,1492581678,7522
2026-02-19T19:21:03.550512Z,1492587803,7500
2026-02-19T19:30:57.996512Z,1492593785,7496
2026-02-19T19:40:59.155188Z,1492599735,7598
2026-02-19T19:51:00.267315Z,1492605930,7750
2026-02-19T20:01:04.494575Z,1492612910,8141
2026-02-19T20:10:53.858299Z,1492621579,8206
2026-02-19T20:20:57.672671Z,1492627528,8121
2026-02-19T20:31:00.395798Z,1492633558,8162
2026-02-19T20:40:54.229576Z,1492639761,8220
2026-02-19T20:50:53.790600Z,1492645892,8290
2026-02-19T21:00:25.156832Z,1492652511,8428
2026-02-19T21:10:23.827653Z,1492660568,8359
2026-02-19T21:20:33.012986Z,1492667061,8398
2026-02-19T21:30:24.638714Z,1492673448,8408
2026-02-19T21:40:25.311278Z,1492679992,8455
2026-02-19T21:50:25.387988Z,1492686348,8531
2026-02-19T22:00:25.284353Z,1492693447,8675
2026-02-19T22:10:31.836574Z,1492700866,8662
2026-02-19T22:20:28.275387Z,1492707496,8658
2026-02-19T22:30:26.331663Z,1492713907,8611
2026-02-19T22:40:27.232894Z,1492720561,8600
2026-02-19T22:50:24.604690Z,1492727032,8542
2026-02-19T23:00:25.504535Z,1492734165,8617
2026-02-19T23:10:24.336004Z,1492745178,8745
2026-02-19T23:20:22.558055Z,1492751476,8643
2026-02-19T23:30:28.589578Z,1492758106,8455
2026-02-19T23:40:26.590809Z,1492764433,8430
2026-02-19T23:50:24.270178Z,1492771116,8376
2026-02-20T00:00:26.553651Z,1492777902,8453
2026-02-20T00:10:27.681570Z,1492786252,8337
2026-02-20T00:20:31.692954Z,1492792931,8313
2026-02-20T00:30:29.253382Z,1492799472,8312
2026-02-20T00:40:30.994514Z,1492805270,8304
2026-02-20T00:50:31.447392Z,1492812265,8253
2026-02-20T01:00:33.254288Z,1492818849,8283
2026-02-20T01:10:29.731938Z,1492826024,8214
2026-02-20T01:20:32.787030Z,1492832670,8214
2026-02-20T01:30:29.561914Z,1492839466,8102
2026-02-20T01:40:28.963918Z,1492845795,8061
2026-02-20T01:50:28.786344Z,1492852054,8010
2026-02-20T02:00:30.763741Z,1492858784,8239
2026-02-20T02:10:27.261595Z,1492869842,8316
2026-02-20T02:20:28.910923Z,1492875604,8136
2026-02-20T02:30:30.341756Z,1492881670,7901
2026-02-20T02:40:31.671992Z,1492887683,7730
2026-02-20T02:50:36.859403Z,1492893735,7620
2026-02-20T03:00:37.754090Z,1492899515,7588
2026-02-20T03:10:32.231229Z,1492908095,7296
2026-02-20T03:20:29.380239Z,1492913493,7136
2026-02-20T03:30:34.948628Z,1492918995,6923
2026-02-20T03:40:32.789566Z,1492924137,6807
2026-02-20T03:50:28.696786Z,1492929269,6700
2026-02-20T04:00:40.445783Z,1492934608,6620
2026-02-20T04:10:30.922164Z,1492940334,6347
2026-02-20T04:20:31.929697Z,1492945350,6197
2026-02-20T04:30:34.475124Z,1492949862,6041
2026-02-20T04:40:38.436104Z,1492954615,6010
2026-02-20T04:50:33.526713Z,1492959058,5992
2026-02-20T05:00:44.090042Z,1492963547,5991
2026-02-20T05:10:32.126745Z,1492970620,5786
2026-02-20T05:20:31.666412Z,1492974983,5629
2026-02-20T05:30:41.094679Z,1492978987,5413
2026-02-20T05:40:36.257787Z,1492982772,5263
2026-02-20T05:50:32.237773Z,1492986574,5153
2026-02-20T06:00:46.106833Z,1492990500,5088
2026-02-20T06:10:38.423386Z,1492995506,4919
2026-02-20T06:20:36.109964Z,1492999090,4814
2026-02-20T06:30:39.319171Z,1493002682,4732
2026-02-20T06:40:37.119664Z,1493006227,4595
2026-02-20T06:50:33.866182Z,1493009597,4530
2026-02-20T07:00:46.239457Z,1493013100,4456
2026-02-20T07:10:33.492201Z,1493016697,4331
2026-02-20T07:20:24.486292Z,1493019793,4180
2026-02-20T07:30:24.449724Z,1493022924,4031
2026-02-20T07:40:27.006616Z,1493026032,3968
2026-02-20T07:50:24.604083Z,1493029050,4014
2026-02-20T08:00:28.751707Z,1493032489,4057
2026-02-20T08:10:25.961837Z,1493038340,4008
2026-02-20T08:20:26.179738Z,1493041052,3938
